instance_name,K,formula_size,proofdoor_size,largest_interpolant_size,ratio,y_mode,y_value
pdtvisblackjack1,7,0,0,0,nan,max_dependence,0.0
pdtvisblackjack1,8,0,0,0,nan,max_dependence,0.0
pdtvisblackjack1,9,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,1,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,2,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,3,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,4,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,5,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,6,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,7,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,8,0,0,0,nan,max_dependence,0.0
pdtvisblackjack2,9,0,0,0,nan,max_dependence,0.0
pdtviscoherence4,1,0,0,0,nan,max_dependence,0.0
pdtvisgray0,1,0,0,0,nan,max_dependence,0.0
pdtvisgray0,2,0,0,0,nan,max_dependence,0.0
pdtvisgray0,3,0,0,0,nan,max_dependence,0.0
pdtvisgray0,4,0,0,0,nan,max_dependence,0.0
pdtvisgray0,5,0,0,0,nan,max_dependence,0.0
pdtvisgray0,6,0,0,0,nan,max_dependence,0.0
pdtvisgray0,7,0,0,0,nan,max_dependence,0.0
pdtvisgray0,8,0,0,0,nan,max_dependence,0.0
pdtvisgray0,9,0,0,0,nan,max_dependence,0.0
pdtvishuffman1,1,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,2,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,3,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,4,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,5,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,6,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,7,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,8,0,0,0,nan,max_dependence,1.0
pdtvishuffman1,9,0,0,0,nan,max_dependence,1.0
pdtvisns2p3,1,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,1,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,2,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,3,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,4,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,5,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,6,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,7,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,8,0,0,0,nan,max_dependence,0.0
pdtvisretherrtf1,9,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,1,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,2,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,3,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,4,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,5,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,6,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,7,0,0,0,nan,max_dependence,0.0
pdtvisrethersqo0,8,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,1,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,2,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,3,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,4,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,5,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,6,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,7,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,8,0,0,0,nan,max_dependence,0.0
pdtvistwoall3,9,0,0,0,nan,max_dependence,0.0
pdtvisvending09,1,0,0,0,nan,max_dependence,0.0
pdtvisvending09,2,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a10,1,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a10,2,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a10,3,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a16,1,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a16,2,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a16,3,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a27,1,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a27,2,0,0,0,nan,max_dependence,0.0
pdtvisvsa16a27,3,0,0,0,nan,max_dependence,0.0
pdtvisvsar22,1,0,0,0,nan,max_dependence,0.0
pdtvisvsar22,2,0,0,0,nan,max_dependence,0.0
pdtvisvsar22,3,0,0,0,nan,max_dependence,0.0
pdtvisvsar22,4,0,0,0,nan,max_dependence,0.0
pdtvsar8multip13,1,0,0,0,nan,max_dependence,0.0
pdtvsar8multip13,2,0,0,0,nan,max_dependence,0.0
pdtvsar8multip13,3,0,0,0,nan,max_dependence,0.0
pdtvsar8multip16,1,0,0,0,nan,max_dependence,0.0
pdtvsar8multip16,2,0,0,0,nan,max_dependence,0.0
pdtvsar8multip16,3,0,0,0,nan,max_dependence,0.0
pdtvsar8multip23,1,0,0,0,nan,max_dependence,0.0
pdtvsar8multip23,2,0,0,0,nan,max_dependence,0.0
pdtvsar8multip23,3,0,0,0,nan,max_dependence,0.0
pdtvsarmultip08,1,0,0,0,nan,max_dependence,0.0
pdtvsarmultip08,2,0,0,0,nan,max_dependence,0.0
pdtvsarmultip08,3,0,0,0,nan,max_dependence,0.0
pdtvsarmultip08,4,0,0,0,nan,max_dependence,0.0
pdtvsarmultip13,1,0,0,0,nan,max_dependence,0.0
pdtvsarmultip13,2,0,0,0,nan,max_dependence,0.0
pdtvsarmultip13,3,0,0,0,nan,max_dependence,0.0
pdtvsarmultip13,4,0,0,0,nan,max_dependence,0.0
pdtvsarmultip29,1,0,0,0,nan,max_dependence,0.0
pdtvsarmultip29,2,0,0,0,nan,max_dependence,0.0
pdtvsarmultip29,3,0,0,0,nan,max_dependence,0.0
pdtvsarmultip29,4,0,0,0,nan,max_dependence,0.0
pdtvsarmultip30,1,0,0,0,nan,max_dependence,0.0
pdtvsarmultip30,2,0,0,0,nan,max_dependence,0.0
pdtvsarmultip30,3,0,0,0,nan,max_dependence,0.0
pdtvsarmultip30,4,0,0,0,nan,max_dependence,0.0
power2bit128,1,0,0,0,nan,max_dependence,0.0
power2bit128,2,0,0,0,nan,max_dependence,0.0
power2bit128,3,0,0,0,nan,max_dependence,0.0
power2bit128,4,0,0,0,nan,max_dependence,0.0
power2bit128,5,0,0,0,nan,max_dependence,0.0
power2bit128,6,0,0,0,nan,max_dependence,0.0
power2bit128,7,0,0,0,nan,max_dependence,0.0
power2bit128,8,0,0,0,nan,max_dependence,0.0
power2bit128,9,0,0,0,nan,max_dependence,0.0
power2bit8,1,0,0,0,nan,max_dependence,0.0
power2bit8,2,0,0,0,nan,max_dependence,0.0
power2bit8,3,0,0,0,nan,max_dependence,0.0
power2bit8,4,0,0,0,nan,max_dependence,0.0
power2bit8,5,0,0,0,nan,max_dependence,0.0
power2bit8,6,0,0,0,nan,max_dependence,0.0
power2bit8,7,0,0,0,nan,max_dependence,0.0
power2bit8,8,0,0,0,nan,max_dependence,0.0
power2bit8,9,0,0,0,nan,max_dependence,0.0
prodcellp0neg,1,0,0,0,nan,max_dependence,0.0
prodcellp0neg,2,0,0,0,nan,max_dependence,0.0
prodcellp0neg,3,0,0,0,nan,max_dependence,0.0
prodcellp0neg,4,0,0,0,nan,max_dependence,0.0
prodcellp1,1,0,0,0,nan,max_dependence,0.0
prodcellp1,2,0,0,0,nan,max_dependence,0.0
prodcellp1,3,0,0,0,nan,max_dependence,0.0
prodcellp1,4,0,0,0,nan,max_dependence,0.0
prodcellp2neg,1,0,0,0,nan,max_dependence,0.0
prodcellp2neg,2,0,0,0,nan,max_dependence,0.0
prodcellp2neg,3,0,0,0,nan,max_dependence,0.0
prodcellp2neg,4,0,0,0,nan,max_dependence,0.0
prodcellp4,1,0,0,0,nan,max_dependence,0.0
productioncellp0,1,0,0,0,nan,max_dependence,0.0
productioncellp0,2,0,0,0,nan,max_dependence,0.0
productioncellp0,3,0,0,0,nan,max_dependence,0.0
productioncellp0,4,0,0,0,nan,max_dependence,0.0
qspiflash_dualflexpress_divfive-p022,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p022,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p054,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p054,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p128,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p128,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p143,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divfive-p143,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p046,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p046,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p143,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p143,2,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p164,1,0,0,0,nan,max_dependence,1.0
qspiflash_dualflexpress_divthree-p164,2,0,0,0,nan,max_dependence,1.0
qspiflash_qflexpress_divfive-p017,1,0,0,0,nan,max_dependence,1.0
qspiflash_qflexpress_divfive-p017,2,0,0,0,nan,max_dependence,1.0
qspiflash_qflexpress_divfive-p038,1,0,0,0,nan,max_dependence,1.0
qspiflash_qflexpress_divfive-p038,2,0,0,0,nan,max_dependence,1.0
shift1add2048,1,0,0,0,nan,max_dependence,0.0
shift1add2048,2,0,0,0,nan,max_dependence,0.0
shift1add2048,3,0,0,0,nan,max_dependence,0.0
shift1add2048,4,0,0,0,nan,max_dependence,0.0
shift1add2048,5,0,0,0,nan,max_dependence,0.0
shift1add2048,6,0,0,0,nan,max_dependence,0.0
shift1add2048,7,0,0,0,nan,max_dependence,0.0
shift1add2048,8,0,0,0,nan,max_dependence,0.0
shift1add2048,9,0,0,0,nan,max_dependence,0.0
shift1add256,1,0,0,0,nan,max_dependence,0.0
shift1add256,2,0,0,0,nan,max_dependence,0.0
shift1add256,3,0,0,0,nan,max_dependence,0.0
shift1add256,4,0,0,0,nan,max_dependence,0.0
shift1add256,5,0,0,0,nan,max_dependence,0.0
shift1add256,6,0,0,0,nan,max_dependence,0.0
shift1add256,7,0,0,0,nan,max_dependence,0.0
shift1add256,8,0,0,0,nan,max_dependence,0.0
shift1add256,9,0,0,0,nan,max_dependence,0.0
shift1add262144,1,0,0,0,nan,max_dependence,0.0
shift1add262144,2,0,0,0,nan,max_dependence,0.0
shift1add262144,3,0,0,0,nan,max_dependence,0.0
shift1add262144,4,0,0,0,nan,max_dependence,0.0
shift1add262144,5,0,0,0,nan,max_dependence,0.0
shift1add262144,6,0,0,0,nan,max_dependence,0.0
shift1add262144,7,0,0,0,nan,max_dependence,0.0
shift1add262144,8,0,0,0,nan,max_dependence,0.0
shift1add262144,9,0,0,0,nan,max_dependence,0.0
shift1add512,1,0,0,0,nan,max_dependence,0.0
shift1add512,2,0,0,0,nan,max_dependence,0.0
shift1add512,3,0,0,0,nan,max_dependence,0.0
shift1add512,4,0,0,0,nan,max_dependence,0.0
shift1add512,5,0,0,0,nan,max_dependence,0.0
shift1add512,6,0,0,0,nan,max_dependence,0.0
shift1add512,7,0,0,0,nan,max_dependence,0.0
shift1add512,8,0,0,0,nan,max_dependence,0.0
shift1add512,9,0,0,0,nan,max_dependence,0.0
texasifetch1p1,1,0,0,0,nan,max_dependence,1.0
texasifetch1p1,2,0,0,0,nan,max_dependence,1.0
texasifetch1p1,3,0,0,0,nan,max_dependence,1.0
texasparsesysp2,1,0,0,0,nan,max_dependence,1.0
texasparsesysp2,2,0,0,0,nan,max_dependence,1.0
texasparsesysp2,3,0,0,0,nan,max_dependence,1.0
texasparsesysp2,4,0,0,0,nan,max_dependence,1.0
texaspimainp01,1,0,0,0,nan,max_dependence,0.0
texaspimainp01,2,0,0,0,nan,max_dependence,0.0
texaspimainp01,3,0,0,0,nan,max_dependence,0.0
texaspimainp01,4,0,0,0,nan,max_dependence,0.0
texaspimainp01,5,0,0,0,nan,max_dependence,0.0
texaspimainp01,6,0,0,0,nan,max_dependence,0.0
texaspimainp01,7,0,0,0,nan,max_dependence,0.0
texaspimainp01,8,0,0,0,nan,max_dependence,0.0
texaspimainp01,9,0,0,0,nan,max_dependence,0.0
vcegar_QF_BV_ar,1,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,2,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,3,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,4,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,5,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,6,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,7,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,8,0,0,0,nan,max_dependence,1.0
vcegar_QF_BV_ar,9,0,0,0,nan,max_dependence,1.0
vis_arrays_am2910_p2,1,0,0,0,nan,max_dependence,1.0
vis_arrays_am2910_p2,2,0,0,0,nan,max_dependence,2.0
vis_arrays_am2910_p2,3,0,0,0,nan,max_dependence,2.0
vis_arrays_am2910_p2,4,0,0,0,nan,max_dependence,6.0
vis_arrays_am2910_p2,5,0,0,0,nan,max_dependence,9.0
vis_arrays_am2910_p2,6,0,0,0,nan,max_dependence,13.0
vis_arrays_am2910_p2,7,0,0,0,nan,max_dependence,13.0
vis_arrays_am2910_p2,8,0,0,0,nan,max_dependence,13.0
vis_arrays_am2910_p2,9,0,0,0,nan,max_dependence,13.0
viscoherencep2,1,0,0,0,nan,max_dependence,0.0
viselevatorp1,1,0,0,0,nan,max_dependence,0.0
viselevatorp3,1,0,0,0,nan,max_dependence,0.0
visemodel,1,0,0,0,nan,max_dependence,0.0
visemodel,2,0,0,0,nan,max_dependence,0.0
visemodel,3,0,0,0,nan,max_dependence,0.0
visemodel,4,0,0,0,nan,max_dependence,0.0
visemodel,5,0,0,0,nan,max_dependence,0.0
visemodel,6,0,0,0,nan,max_dependence,0.0
visemodel,7,0,0,0,nan,max_dependence,0.0
visemodel,8,0,0,0,nan,max_dependence,0.0
visemodel,9,0,0,0,nan,max_dependence,0.0
visprodcellp01,1,0,0,0,nan,max_dependence,0.0
visprodcellp01,2,0,0,0,nan,max_dependence,0.0
zipversa_composecrc_prf-p00,1,0,0,0,nan,max_dependence,24.0
zipversa_composecrc_prf-p07,1,0,0,0,nan,max_dependence,24.0
zipversa_composecrc_prf-p11,1,0,0,0,nan,max_dependence,24.0
zipversa_composecrc_prf-p15,1,0,0,0,nan,max_dependence,24.0
zipversa_composecrc_prf-p17,1,0,0,0,nan,max_dependence,24.0
zipversa_composecrc_prf-p22,1,0,0,0,nan,max_dependence,24.0
